In which country is your primary residence?,Which of the following age groups best describes you?,What is the highest level of education you've achieved?,Gender: How do you identify? - Selected Choice,The organization I work for is best classified as a:,What is your primary role? - Selected Choice,For how many years have you been in your current role?,What position did you hold prior to this? - Selected Choice,How would you rate your job satisfaction in your current role?,What would cause you to leave your current employer for a new job? Please select the top option besides pay/benefits. - Selected Choice,Which of the following best describes your industry?,Which of the following best describes your current job level?,How many people does your organization currently employ?,What department does your role fall under? - Selected Choice,"Thinking about your current role, what tasks are most time consuming? (Please assign a percentage to each feature based on importance; total must add up to 100). - Data preparation","Thinking about your current role, what tasks are most time consuming? (Please assign a percentage to each feature based on importance; total must add up to 100). - Data cleansing","Thinking about your current role, what tasks are most time consuming? (Please assign a percentage to each feature based on importance; total must add up to 100). - Data visualization","Thinking about your current role, what tasks are most time consuming? (Please assign a percentage to each feature based on importance; total must add up to 100). - Model selection","Thinking about your current role, what tasks are most time consuming? (Please assign a percentage to each feature based on importance; total must add up to 100). - Model training","Thinking about your current role, what tasks are most time consuming? (Please assign a percentage to each feature based on importance; total must add up to 100). - Deploying models","Thinking about your current role, what tasks are most time consuming? (Please assign a percentage to each feature based on importance; total must add up to 100). - Reporting and presentation","Thinking about your current role, what tasks are most time consuming? (Please assign a percentage to each feature based on importance; total must add up to 100). - Other (please indicate)","Does your organization allow the use of open-source software (Python/R libraries such as pandas, NumPy, etc.)?",What kinds of measures or tools does your company use to secure its software supply chains? (Select all that apply). - Selected Choice,How does your organization ensure the open-source packages are secure and meet enterprise security standards? (Select all that apply). - Selected Choice,What roadblocks are preventing your organization's use of open-source? (Select all that apply). - Selected Choice,Does your institution encourage you/your team to contribute code to open-source projects?,How do they encourage you/your team to contribute code to open-source projects?  (Select all that apply). - Selected Choice,Which of the following data science/ML tools are used inside your organization? - AWS Sagemaker,Which of the following data science/ML tools are used inside your organization? - Alteryx,Which of the following data science/ML tools are used inside your organization? - Anaconda,Which of the following data science/ML tools are used inside your organization? - Azure ML Studio,Which of the following data science/ML tools are used inside your organization? - Cloudera CDSW,Which of the following data science/ML tools are used inside your organization? - Comet,Which of the following data science/ML tools are used inside your organization? - DataBricks,Which of the following data science/ML tools are used inside your organization? - Dataiku,Which of the following data science/ML tools are used inside your organization? - DataRobot,Which of the following data science/ML tools are used inside your organization? - Domino,Which of the following data science/ML tools are used inside your organization? - Explorium,Which of the following data science/ML tools are used inside your organization? - GitHub,Which of the following data science/ML tools are used inside your organization? - Google AI Platform,Which of the following data science/ML tools are used inside your organization? - Google BigQuery,Which of the following data science/ML tools are used inside your organization? - Google Colab,Which of the following data science/ML tools are used inside your organization? - H20,Which of the following data science/ML tools are used inside your organization? - IBM Watson Studio,Which of the following data science/ML tools are used inside your organization? - JFrog Artifactory,Which of the following data science/ML tools are used inside your organization? - KNIME,Which of the following data science/ML tools are used inside your organization? - Looker,Which of the following data science/ML tools are used inside your organization? - MLFlow,Which of the following data science/ML tools are used inside your organization? - Nexus Sonotype,Which of the following data science/ML tools are used inside your organization? - PowerBI,Which of the following data science/ML tools are used inside your organization? - RStudio,Which of the following data science/ML tools are used inside your organization? - RapidMiner,Which of the following data science/ML tools are used inside your organization? - SAS,Which of the following data science/ML tools are used inside your organization? - Snowflake,Which of the following data science/ML tools are used inside your organization? - Stack Overflow,Which of the following data science/ML tools are used inside your organization? - Tableau,Which of the following data science/ML tools are used inside your organization? - Weights & Biases,Which of the following data science/ML tools are used inside your organization? - Other (please specify),Has your organization scaled back the use of open-source software in the past year due to concerns around security?,How much control do IT users have over the open-source tools and packages your company uses?,What kinds of measures or tools do you or your institution use to ensure fairness and mitigate bias in data sets and models? - Selected Choice,What kinds of measures or tools do you or your institution use to address model explainability and interpretability? (Select all that apply). - Selected Choice,Where do you conduct most of your model development and training?,Where do you deploy your models into production?,What roadblocks do you face when moving models to a production environment? (Select all that apply). - Selected Choice,"In your opinion, what are the most important skills/areas of expertise missing in the data science/ML area of your organization? (Select all that apply). - Selected Choice",Do you believe the government should play a larger role in strengthening technological innovation and manufacturing in your country?,Which of the following governmental incentives do you support? (Select all that apply).,Attracting and retaining employees has challenged the technology industry more than ever before. How concerned is your organization about the potential impact of a talent shortage?,What are you most concerned about with regard to the current workforce talent shortage? Please select your top three concerns. - Selected Choice,Which of the following steps is your organization taking to address the current workforce talent shortage? (Select all that apply). - Selected Choice,What do you think are the biggest barriers to the successful enterprise adoption of data science? (Select all that apply). - Selected Choice,Which of the following best describes your specialization or field of research?,"What topics, tools, or skills is your institution teaching students of data science and machine learning? (Select all that apply).",How often is bias in AI/ML/data science taught in classes or lectures?,What types of AI/ML/data science bias are taught in classes or lectures? (Select all that apply). - Selected Choice,What types of bias have you personally encountered in your work? (Select all that apply). - Selected Choice,How often are topics related to open-source security taught in classes or lectures?,"What topics, tools, or skills are in covered your courses in preparation for entering the data science/ML field? (Select all that apply).",How often is bias in AI/ML/data science discussed in classes or lectures?,What types of AI/ML/data science bias are covered in your classes or lectures? (Select all that apply). - Selected Choice,What types of bias have you personally encountered in your work? (Select all that apply). - Selected Choice,"In your opinion, what is the biggest obstacle to obtaining the experience required for a career in data science or related fields? - Selected Choice",How often are topics related to open-source security taught in classes or lectures?,What is the ideal setting that you would like to work in? - Selected Choice,How often do you use the following languages? - Python,How often do you use the following languages? - R,How often do you use the following languages? - Java,How often do you use the following languages? - JavaScript,How often do you use the following languages? - C/C++,How often do you use the following languages? - C#,How often do you use the following languages? - Julia,How often do you use the following languages? - HTML/CSS,How often do you use the following languages? - Bash/Shell,How often do you use the following languages? - SQL,How often do you use the following languages? - Go,How often do you use the following languages? - PHP,How often do you use the following languages? - Rust,How often do you use the following languages? - TypeScript,How often do you use the following languages? - Other (please indicate below),What do you value most about open-source technology? (Please assign a percentage to each feature based on importance; total must add up to 100). - Speed of innovation,What do you value most about open-source technology? (Please assign a percentage to each feature based on importance; total must add up to 100). - Most economical option,What do you value most about open-source technology? (Please assign a percentage to each feature based on importance; total must add up to 100). - Most useful tools for my needs,What do you value most about open-source technology? (Please assign a percentage to each feature based on importance; total must add up to 100). - Avoid vendor lock-in,What do you value most about open-source technology? (Please assign a percentage to each feature based on importance; total must add up to 100). - Product quality,What do you value most about open-source technology? (Please assign a percentage to each feature based on importance; total must add up to 100). - Offers security,What do you value most about open-source technology? (Please assign a percentage to each feature based on importance; total must add up to 100). - Other (please indicate),What should an AutoML tool do for data scientists? Please drag answers to rank from most important to least important. (1=most important) - Enable non-experts to train machine learning models,What should an AutoML tool do for data scientists? Please drag answers to rank from most important to least important. (1=most important) - Quickly and efficiently tune very many hyperparameters,What should an AutoML tool do for data scientists? Please drag answers to rank from most important to least important. (1=most important) - Help choose the best model types to solve specific problems,"What should an AutoML tool do for data scientists? Please drag answers to rank from most important to least important. (1=most important) - Speed up the ML pipeline by automating certain workflows (data cleaning, etc.)","What should an AutoML tool do for data scientists? Please drag answers to rank from most important to least important. (1=most important) - Tune the model once performance (such as accuracy, etc.) starts to degrade",What should an AutoML tool do for data scientists? Please drag answers to rank from most important to least important. (1=most important) - Other (please indicate),What do you think is the biggest problem in the data science/AI/ML space today? - Selected Choice,What tools and resources do you feel are lacking for data scientists who want to learn and develop their skills? (Select all that apply). - Selected Choice,How do you typically learn about new tools and topics relevant to your role? (Select all that apply). - Selected Choice,What are you most hoping to see from the data science industry this year? - Selected Choice,What do you believe is the biggest challenge in the open-source community today? - Selected Choice,"Have supply chain disruption problems, such as the ongoing chip shortage, impacted your access to computing resources?"
United States,42-57,Master's degree,Male,Commercial (for-profit) entity,Line-of-Business Manager,7-8 years,,Moderately satisfied ,More responsibility/opportunity for career advancement,Consulting,C-Suite/Owner,1-200,Other (please indicate below),25,25,25,0,0,0,25,0,Yes,None currently,We are not securing our open-source pipeline,,No,,,,,,,,Interested In,,,,,Interested In,,,Currently Using,,,,,,,,,,,,,Currently Using,,,,"No, we have not scaled back",IT has no oversight of company open-source tools and packages,We do not have standards for fairness and bias mitigation in data sets and models,None currently,In the cloud,In the cloud,"A skills gap in my organization (Data engineering, Docker, Kubernetes, etc.)","Engineering skills,Big data management",No,N/A - none,Moderately concerned,"Employee turnover,Recruiting and talent acquisition,Ability to recruit/retain technical talent ","We are not taking any action to address the current workforce talent shortage,Permitting or expanding remote work options,Increase automation",Insufficient investment in data engineering and tooling to enable the production of good models,,,,,,,,,,,,,,Always,,,Always,,,,Always,,Always,,Frequently,,,,50,50,0,0,0,0,0,2,3,1,4,5,6,Other (please indicate below),"Community engagement and learning platforms,Tailored learning paths,Hands-on projects,Mentorship opportunities","Reading technical books, blogs, newsletters, and papers,Paid online courses (e.g. Coursera, EdX)",Further innovation in the open-source data science community,Security vulnerabilities,No
United States,18-25,Master's degree,Male,Commercial (for-profit) entity,Data Scientist,1-2 years,Research Scientist,Extremely satisfied,More responsibility/opportunity for career advancement,Telecommunications,Senior,"10,001",Finance,50,5,5,20,5,10,5,0,Yes,"Manual model and application audits,Vulnerability and security scanning software",We use a vulnerability scanner,,I'm not sure,,Currently Using,,Currently Using,Currently Using,,,Currently Using,,,,,Currently Using,Currently Using,Currently Using,Currently Using,,,,,,Currently Using,,,,,,,Currently Using,Currently Using,Currently Using,,"No, we have not scaled back",IT controls most company open-source tools and packages,We have a Center of Excellence,"We use statistical inferential tests to assess variable fidelity,Model outcomes must be applicable to all related groups and treatments in test sample (i.e., no cherry picking data)",In the cloud,In the cloud,"Access to compute resources,Securing data connectivity,Securing network connectivity,Moving to the cloud","Probability and statistics,Advanced mathematics",No,N/A - none,Moderately concerned,"Employee turnover,Our ability to meet business demands ,Ability to recruit/retain technical talent ","Train current employees,Increase salaries",Insufficient talent or headcount in the data science area,,,,,,,,,,,,,,Always,,,,,Always,,,,Always,,,,,,60,20,5,10,5,0,0,4,1,2,3,5,6,Advanced information warfare ,"Hands-on projects,Mentorship opportunities","Reading technical books, blogs, newsletters, and papers,Paid university courses,Community platforms and forums",More resources given to data science teams within organizations,Public trust,I'm not sure
India,42-57,Doctoral degree,Female,Educational institution,Professor/Instructor/Researcher,10+ years,,Very satisfied ,More responsibility/opportunity for career advancement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Computer Science and Engineering (technology),"Communication skills,Development languages in addition to Python/R,Probability and statistics,Business analytics,Machine learning,Computer vision/image processing,Python,R,SQL","Rarely, only if there is a one-off conversation or question about ethics. ",Algorithmic bias,I have not encountered bias,"Sometimes, when there is a specific lecture",,,,,,,,Frequently,Frequently,,,Frequently,Frequently,,,,Always,,,,,,10,50,20,5,10,5,0,4,3,1,5,2,6,A reduction in job opportunities caused by automation,Hands-on projects,"Free video content (e.g. YouTube),Paid online courses (e.g. Coursera, EdX)",Further innovation in the open-source data science community,Security vulnerabilities,No
United States,42-57,Master's degree,Male,Not-for-profit organization,Other (please indicate below),10+ years,,Moderately satisfied ,More access to professional training/development,Healthcare,Senior,"201-1,000",IT,40,30,0,0,0,0,30,0,No,None currently,,"Fear of vulnerabilities, potential exposures, or risks,Open-source software is deemed insecure, so it's not allowed",No,,,,,Interested In,,,,,,,,Plans to Use,,,,,,,,,,,Currently Using,Plans to Use,,,,,Not Interested In,,,I'm not sure,IT controls all company open-source tools and packages,None currently,None currently,I'm not sure,I'm not sure,We do not deploy models in production,"Business knowledge,Communication skills,Engineering skills,Probability and statistics,Advanced mathematics,Data visualization,Business analytics,Machine learning,Deep learning,Python,R",Yes,"More funding for technology companies,More funding for STEM/tech schooling,More regulation of big tech companies ",Very concerned,"Employee turnover,Our ability to meet business demands ,Ability to recruit/retain technical talent ",I'm not sure,"Unrealistic expectations for results,Insufficient talent or headcount in the data science area",,,,,,,,,,,,,,Frequently,Frequently,Never,Never,Never,Never,Never,Never,Never,Always,Never,Never,Never,Sometimes,,50,10,0,40,0,0,0,1,3,2,5,4,6,Advanced information warfare ,"Community engagement and learning platforms,Tailored learning paths,Hands-on projects,Mentorship opportunities","Reading technical books, blogs, newsletters, and papers,Free video content (e.g. YouTube),Paid online courses (e.g. Coursera, EdX)",New optimized models that allow for more complex computations to be conducted faster,Public trust,No
Argentina,68,Master's degree,Male,Educational institution,Professor/Instructor/Researcher,3-4 years,,Slightly satisfied ,More access to professional training/development,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Economics,"Probability and statistics,Machine learning,Deep learning,Python","Frequently, in multiple classes and lectures.",Measurement bias,Algorithmic bias,It hasn't come up in any discussions or lectures,,,,,,,,Always,Sometimes,,,,,,,,,,,,,,0,0,50,50,0,0,0,1,5,4,3,2,6,Social impacts from bias in data and models,Hands-on projects,"Reading technical books, blogs, newsletters, and papers,Free video content (e.g. YouTube),Paid online courses (e.g. Coursera, EdX)",New optimized models that allow for more complex computations to be conducted faster,Public trust,I'm not sure
United States,26-41,Master's degree,Female,Commercial (for-profit) entity,Data Scientist,1-2 years,Data Scientist,Moderately satisfied ,Other (please indicate below),Energy,Senior,"1,001-3,000",IT,20,10,10,10,10,10,10,20,Yes,I'm not sure,I'm not sure or not aware of any measures,,No,,Not Interested In,Not Interested In,Currently Using,Currently Using,Not Interested In,I'm Not Sure,Not Interested In,I'm Not Sure,I'm Not Sure,I'm Not Sure,I'm Not Sure,Currently Using,Not Interested In,Not Interested In,Not Interested In,Not Interested In,Not Interested In,Not Interested In,Not Interested In,Not Interested In,Plans to Use,I'm Not Sure,Currently Using,Currently Using,Currently Using,I'm Not Sure,I'm Not Sure,I'm Not Sure,I'm Not Sure,I'm Not Sure,,"No, we have increased use",IT controls minimal company open-source tools and packages,We do not have standards for fairness and bias mitigation in data sets and models,We do not use any measures or tools to ensure model explainability or interpretability,Local laptop,On-premises local server,"Access to compute resources,A skills gap in my organization (Data engineering, Docker, Kubernetes, etc.)","Business knowledge,Big data management",No,N/A - none,Moderately concerned,"Recruiting and talent acquisition,Our ability to meet business demands ,Ability to recruit/retain technical talent ","Permitting or expanding remote work options,Train current employees","Insufficient investment in data engineering and tooling to enable the production of good models,Insufficient talent or headcount in the data science area",,,,,,,,,,,,,,Always,Never,Never,Never,Never,Never,Never,Rarely,Rarely,Frequently,Never,Never,Never,Never,,5,20,40,10,20,5,0,5,1,4,2,3,6,Advanced information warfare ,Hands-on projects,"Reading technical books, blogs, newsletters, and papers,Community platforms and forums",New optimized models that allow for more complex computations to be conducted faster,Talent shortage,Yes
United States,42-57,Bachelor's degree,Male,Commercial (for-profit) entity,System Administrator ,10+ years,,Extremely satisfied,More access to professional training/development,Telecommunications,C-Suite/Owner,1-200,IT,0,0,0,0,0,0,100,0,No,None currently,,Lack of knowledge or understanding,No,,Interested In,Interested In,Interested In,Interested In,Interested In,Interested In,Interested In,Interested In,Interested In,Interested In,Interested In,Interested In,Interested In,Interested In,Interested In,Interested In,Interested In,Interested In,Interested In,Interested In,Interested In,Interested In,Interested In,Interested In,Interested In,Interested In,Interested In,Interested In,Interested In,Interested In,,"No, we have not scaled back",IT controls minimal company open-source tools and packages,We do not have standards for fairness and bias mitigation in data sets and models,We do not use any measures or tools to ensure model explainability or interpretability,On-premises local server,On-premises local server,Securing data connectivity,Advanced mathematics,No,N/A - none,Moderately concerned,"Recruiting and talent acquisition,Our ability to meet business demands ,We are not concerned with the workforce shortage",Train current employees,Insufficient talent or headcount in the data science area,,,,,,,,,,,,,,Rarely,Rarely,Rarely,Rarely,Rarely,Rarely,Rarely,Rarely,Rarely,Rarely,Rarely,Rarely,Rarely,Rarely,,0,0,100,0,0,0,0,1,2,3,4,5,6,Impacts to individual privacy,Hands-on projects,Free video content (e.g. YouTube),Further innovation in vendor-specific data science products,Public trust,No
United States,42-57,Doctoral degree,Male,Commercial (for-profit) entity,Data Scientist,<1 years,,Very satisfied ,Other (please indicate below),Technology,Associate,"10,001",IT,2,2,1,1,1,2,1,90,Yes,Manual model and application audits,I'm not sure or not aware of any measures,,I'm not sure,,Not Interested In,Not Interested In,Currently Using,Not Interested In,Not Interested In,Not Interested In,Not Interested In,Not Interested In,Not Interested In,Not Interested In,Not Interested In,Currently Using,Not Interested In,Not Interested In,Not Interested In,Plans to Use,Not Interested In,Not Interested In,Not Interested In,Not Interested In,Not Interested In,Not Interested In,Currently Using,Currently Using,Currently Using,I'm Not Sure,Not Interested In,Plans to Use,Currently Using,Not Interested In,,"No, we have not scaled back",IT controls most company open-source tools and packages,Other (please specify below),"We use statistical inferential tests to assess variable fidelity,We only use low-interpretability models in low-risk scenarios,Model outcomes must be applicable to all related groups and treatments in test sample (i.e., no cherry picking data)",Local laptop,In the cloud,"Meeting IT/InfoSec standards,Re-coding models from Python/R to another language,Re-coding models from another language to Python/R,Access to compute resources,Securing data connectivity,Securing network connectivity,Managing package dependencies and environments,Model decay or data drift","Probability and statistics,Advanced mathematics,Data visualization,Other (please indicate below)",I'm not sure,More funding for STEM/tech schooling,Not at all concerned,"Recruiting and talent acquisition,Ability to recruit/retain technical talent ,We are not concerned with the workforce shortage","We are not taking any action to address the current workforce talent shortage,Train current employees,Increase automation","Unrealistic expectations for results,Insufficient investment in data engineering and tooling to enable the production of good models,Other (please indicate below)",,,,,,,,,,,,,,Frequently,Frequently,Rarely,Rarely,Never,Never,Never,Never,Always,Sometimes,Never,Never,Never,Never,Always,5,30,30,30,5,0,0,4,1,5,3,2,6,Other (please indicate below),"Tailored learning paths,Mentorship opportunities","Reading technical books, blogs, newsletters, and papers,Free video content (e.g. YouTube),Paid online courses (e.g. Coursera, EdX),Community platforms and forums,Other (please indicate below)",Other (please indicate below),Security vulnerabilities,No
United States,58-67,Bachelor's degree,Non-binary / third gender,Educational institution,System Administrator ,10+ years,,Not at all satisfied ,More responsibility/opportunity for career advancement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Education,Communication skills,It hasn't come up in any discussions or lectures.,Prejudice bias,Prejudice bias,It hasn't come up in any discussions or lectures,,,,,,,,Never,Never,Never,Never,Never,Never,Never,Rarely,Rarely,Never,Never,Never,Never,Never,,0,20,10,10,30,30,0,1,2,4,3,5,6,A reduction in job opportunities caused by automation,"Community engagement and learning platforms,Tailored learning paths,Mentorship opportunities","Free video content (e.g. YouTube),Paid online courses (e.g. Coursera, EdX)",More resources given to data science teams within organizations,Talent shortage,I'm not sure
United States,58-67,Doctoral degree,Male,Educational institution,Professor/Instructor/Researcher,3-4 years,,Extremely satisfied,N/A - I would not leave my current position,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Business and Management,"Business knowledge,Communication skills,Development languages in addition to Python/R,Probability and statistics,Business analytics,Machine learning,Deep learning,NLP,Data visualization,Ethics in data science/machine learning,Python,R,SQL,Proprietary tools (ex. Tableau, Google Colab, SAS, MATLAB, etc)","Frequently, in multiple classes and lectures.","Sample bias,Prejudice bias,Measurement bias,Outlier bias,Other (please indicate below)","Sample bias,Prejudice bias,Measurement bias,Exclusion bias,Outlier bias,Other (please indicate below)","Sometimes, when there is a specific lecture",,,,,,,,Frequently,Always,Sometimes,Sometimes,Rarely,Rarely,Sometimes,Sometimes,Never,Always,Never,Never,Never,Never,,0,0,50,0,50,0,0,5,1,2,3,4,6,Impacts to individual privacy,Hands-on projects,"Reading technical books, blogs, newsletters, and papers,Free video content (e.g. YouTube),Community platforms and forums",Further innovation in the open-source data science community,Public trust,No
United States,42-57,Master's degree,Male,Not-for-profit organization,Line-of-Business Manager,10+ years,,Extremely satisfied,N/A - I would not leave my current position,Healthcare,Manager,"10,001",Operations,40,0,20,0,0,0,40,0,I'm not sure,Manual model and application audits,,,Yes,Additional time dedicated to contributing to OS projects,,Currently Using,,,,,,,,,,,,,,,,,,,,,,,,,Currently Using,,Currently Using,,,"Yes, we scaled back after the Log4j vulnerability",IT controls most company open-source tools and packages,We evaluate data collection methods according to internally-set standards,We do not use any measures or tools to ensure model explainability or interpretability,Local desktop/workstation,On-premises local server,"Meeting IT/InfoSec standards,Access to compute resources,Moving to the cloud","Business knowledge,Communication skills,Engineering skills,Business analytics",No,N/A - none,Moderately concerned,"Employee turnover,Recruiting and talent acquisition,Customer service ","Permitting or expanding remote work options,Train current employees,Improve benefits","Insufficient investment in data engineering and tooling to enable the production of good models,Insufficient talent or headcount in the data science area",,,,,,,,,,,,,,,,Frequently,Frequently,,,,,,Frequently,,,,,,30,40,0,0,30,0,0,3,1,2,5,4,6,A reduction in job opportunities caused by automation,Tailored learning paths,Free video content (e.g. YouTube),More resources given to data science teams within organizations,Undermanagement ,No
United Kingdom,26-41,Doctoral degree,Female,Commercial (for-profit) entity,Data Scientist,1-2 years,,Very satisfied ,Other (please indicate below),Media,Manager,"201-1,000",Data Science ,20,0,10,15,0,5,10,40,Yes,I'm not sure,I'm not sure or not aware of any measures,,No,,Not Interested In,Not Interested In,Currently Using,Not Interested In,Not Interested In,Not Interested In,Not Interested In,Not Interested In,Not Interested In,Not Interested In,Not Interested In,Not Interested In,Not Interested In,Currently Using,Not Interested In,Not Interested In,Not Interested In,Not Interested In,Not Interested In,Plans to Use,Not Interested In,Not Interested In,Not Interested In,Currently Using,Not Interested In,Not Interested In,Plans to Use,Currently Using,Plans to Use,Not Interested In,,I'm not sure,IT controls minimal company open-source tools and packages,We do not have standards for fairness and bias mitigation in data sets and models,I'm not sure,Local laptop,In the cloud,Managing package dependencies and environments,Engineering skills,Yes,"More funding for STEM/tech schooling,More regulation of big tech companies ",Very concerned,"Recruiting and talent acquisition,Our ability to meet business demands ,Diversity and inclusion hiring objectives ","Permitting or expanding remote work options,Other (please indicate below)","Unrealistic expectations for results,Insufficient investment in data engineering and tooling to enable the production of good models",,,,,,,,,,,,,,Always,Rarely,Never,Never,Never,Never,Never,Rarely,Rarely,Rarely,Never,Never,Never,Never,,10,10,50,10,20,0,0,4,1,2,3,5,6,Impacts to individual privacy,Tailored learning paths,"Reading technical books, blogs, newsletters, and papers,Free video content (e.g. YouTube),Paid online courses (e.g. Coursera, EdX),Community platforms and forums",Further innovation in the open-source data science community,Undermanagement ,No
Brazil,26-41,Bachelor's degree,Male,Commercial (for-profit) entity,Data Engineer,1-2 years,Business Analyst,Moderately satisfied ,More flexibility with my work hours,Pharmaceutical,Associate,1-200,Other (please indicate below),20,30,20,10,5,10,5,0,Yes,We only use source-verified packages,We are not securing our open-source pipeline,,Yes,Additional time dedicated to contributing to OS projects,Plans to Use,Not Interested In,Plans to Use,Not Interested In,Not Interested In,Not Interested In,Plans to Use,Not Interested In,Not Interested In,Not Interested In,Not Interested In,Currently Using,Plans to Use,Currently Using,Currently Using,Plans to Use,Not Interested In,Not Interested In,Not Interested In,Plans to Use,Not Interested In,Not Interested In,Currently Using,Currently Using,Not Interested In,Not Interested In,Plans to Use,Currently Using,Not Interested In,Not Interested In,,"No, we have increased use",IT controls all company open-source tools and packages,We perform a suite of statistical fairness tests,"We use statistical inferential tests to assess variable fidelity,We only use low-interpretability models in low-risk scenarios",In the cloud,In the cloud,"A skills gap in my organization (Data engineering, Docker, Kubernetes, etc.),Model decay or data drift","Probability and statistics,Advanced mathematics,Computer vision/image processing,Deep learning,NLP,Development languages in addition to Python/R",Yes,"More funding for technology companies,More funding for STEM/tech schooling,More regulation of big tech companies ",Not at all concerned,"Employee turnover,Diversity and inclusion hiring objectives ,Ability to recruit/retain technical talent ",We are not taking any action to address the current workforce talent shortage,Insufficient investment in data engineering and tooling to enable the production of good models,,,,,,,,,,,,,,Always,Frequently,Never,Sometimes,Never,Never,Sometimes,Sometimes,Sometimes,Always,Never,Never,Never,Never,,5,5,50,0,20,20,0,5,1,3,2,4,6,Social impacts from bias in data and models,"Community engagement and learning platforms,Mentorship opportunities","Reading technical books, blogs, newsletters, and papers,Community platforms and forums",Further innovation in the open-source data science community,Public trust,No
